algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,status,hyper_params_id,repetition,hyper_params,train_main_time,train_preprocess_time,train_postprocess_time,execute_main_time,execute_preprocess_time,execute_postprocess_time,ROC_AUC,RANGE_PR_AUC,BestF1Score,FalseNegativeRate,result_path,Recommendation_ACC
Random Black Forest (RR),OBSEA,2021-11-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1126.3340015411377,,,23.261179447174072,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-11-27,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1697.3443670272827,,,23.46035647392273,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-11-28,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1868.135811090469,,,26.62529754638672,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-11-29,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1791.9380271434784,,,23.167771577835083,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-11-30,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1455.868637084961,,,19.010982990264893,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-01,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",997.933197259903,,,23.183653831481934,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1531.5400984287262,,,23.308969020843502,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-04,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1946.060457706452,,,23.34373116493225,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-15,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,3,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1435.7505300045011,,,23.25927257537841,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-12,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,3,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1770.2898576259613,,,23.84970712661743,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-13,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1881.8318564891813,,,23.26944303512573,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-14,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1490.35511636734,,,21.53044486045837,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-16,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1765.2427258491516,,,23.53342866897583,,,0.7619423089559103,0.3384663841289601,0.4067759537827092,0.7303370786516854,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1945.718819141388,,,23.46998429298401,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-18,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1525.1203308105469,,,23.92622137069702,,,0.8379176069737599,0.2816840083369337,0.3562102134454618,0.6444444444444445,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-11,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,3,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1701.837214231491,,,23.316728830337524,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-07,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,3,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1757.8236417770386,,,23.91700863838196,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-05,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",2037.2797343730929,,,23.40852165222168,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-06,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1776.2678833007812,,,23.71057844161988,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-08,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1971.4377110004425,,,23.57524871826172,,,0.8558751236626584,0.0834627011503862,0.1135706134138891,0.1304347826086956,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1881.846274137497,,,23.90959644317627,,,0.4914699469329643,0.0826987409264267,0.0792066307434893,0.9574468085106383,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-10,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1793.2112684249878,,,23.67521095275879,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-20,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1692.1853535175323,,,23.451242208480835,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
HBOS,OBSEA,2022-09-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",,,,21.888575553894043,,,0.7436514593201665,0.1140104619882749,0.248480254263089,0.652542372881356,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_05_43_18/results.csv,0.0
HBOS,OBSEA,2022-01-13_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,25.28507900238037,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_08_21_26/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-02-03,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",18.245060205459595,,,9.039129972457886,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_01_33_17/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-09-28,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4612c4e06ea4131330882ffd0a43444a,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",30.831223249435425,,,17.434978485107422,,,0.5408307058336446,0.0256706542268594,0.0775255480100072,0.3985239852398524,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_07_45_37/results.csv,0.0
HBOS,OBSEA,2022-05-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,17.020811796188354,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_03_38_57/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-23,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,3,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1240.4760718345642,,,23.84254145622253,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-21,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1598.1544106006622,,,21.102768659591675,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
Random Black Forest (RR),OBSEA,2021-12-22,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1415.0614759922028,,,19.960166454315186,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_15_10_19_02/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-01-06,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",15.793161869049072,,,8.040497541427612,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_07_29_09/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-03-07,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",19.04776763916016,,,8.491639614105225,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_21_48/results.csv,0.0
Random Black Forest (RR),OBSEA,2022-07-22,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",833.2996582984924,,,16.51579737663269,,,0.4184884156813288,0.1050109300771149,0.1486948743574902,0.8013245033112583,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_10_33_51/results.csv,0.0
Random Black Forest (RR),OBSEA,2022-12-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1576.4006175994873,,,158.10193347930908,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_01_05_52/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-07-22,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",28.94636392593384,,,15.66073751449585,,,0.4779839101034786,0.1120431360066166,0.1274463180531064,0.8278145695364238,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_07_43_27/results.csv,0.0
HBOS,OBSEA,2022-02-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,17.394221305847168,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_02_07_06/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-06-01,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",17.326733827590942,,,9.467516899108888,,,0.5768837452329575,0.115687843232003,0.1318636398100724,0.9,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_09_25/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-08-05,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4612c4e06ea4131330882ffd0a43444a,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",31.468692779541016,,,15.810105085372925,,,0.4792554470354674,0.2115813129394422,0.2567114199484981,0.7381242387332522,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_03_54_58/results.csv,0.0
